cod_distrito,cod_concelho,nome_concelho,casos,dia
9,3,Celorico da Beira,8,18-04-2020
3,5,Celorico de Basto,13,18-04-2020
14,7,Chamusca,5,18-04-2020
17,3,Chaves,21,18-04-2020
18,4,Cinfães,7,18-04-2020
6,3,Coimbra,350,18-04-2020
6,4,Condeixa-a-Nova,60,18-04-2020
14,8,Constância,,18-04-2020
14,9,Coruche,23,18-04-2020
49,1,Corvo,,18-04-2020
5,3,Covilhã,5,18-04-2020
12,6,Crato,,18-04-2020
2,7,Cuba,,18-04-2020
31,2,Câmara de Lobos,9,18-04-2020
12,7,Elvas,4,18-04-2020
14,10,Entroncamento,,18-04-2020
1,7,Espinho,53,18-04-2020
3,6,Esposende,32,18-04-2020
1,8,Estarreja,55,18-04-2020
7,4,Estremoz,,18-04-2020
3,7,Fafe,57,18-04-2020
8,5,Faro,55,18-04-2020
13,3,Felgueiras,219,18-04-2020
2,8,Ferreira do Alentejo,,18-04-2020
14,11,Ferreira do Zêzere,,18-04-2020
6,5,Figueira da Foz,18,18-04-2020
9,4,Figueira de Castelo Rodrigo,3,18-04-2020
10,8,Figueiró dos Vinhos,4,18-04-2020
9,5,Fornos de Algodres,,18-04-2020
4,4,Freixo de Espada à Cinta,,18-04-2020
12,8,Fronteira,,18-04-2020
31,3,Funchal,26,18-04-2020
5,4,Fundão,,18-04-2020
12,9,Gavião,,18-04-2020
14,12,Golegã,,18-04-2020
13,4,Gondomar,820,18-04-2020
9,6,Gouveia,17,18-04-2020
15,5,Grândola,7,18-04-2020
9,7,Guarda,18,18-04-2020
3,8,Guimarães,388,18-04-2020
6,6,Góis,9,18-04-2020
47,1,Horta,6,18-04-2020
5,5,Idanha-a-Nova,,18-04-2020
8,6,Lagoa (Algarve),4,18-04-2020
42,1,Lagoa (São Miguel),,18-04-2020
8,7,Lagos,3,18-04-2020
48,1,Lajes das Flores,,18-04-2020
46,1,Lajes do Pico,,18-04-2020
18,5,Lamego,28,18-04-2020
10,9,Leiria,53,18-04-2020
11,6,Lisboa,1033,18-04-2020
8,8,Loulé,52,18-04-2020
11,7,Loures,251,18-04-2020
11,8,Lourinhã,5,18-04-2020
13,5,Lousada,139,18-04-2020
6,7,Lousã,8,18-04-2020
4,5,Macedo de Cavaleiros,19,18-04-2020
31,4,Machico,,18-04-2020
46,2,Madalena,5,18-04-2020
11,9,Mafra,65,18-04-2020
13,6,Maia,744,18-04-2020
18,6,Mangualde,53,18-04-2020
9,8,Manteigas,3,18-04-2020
13,7,Marco de Canaveses,52,18-04-2020
10,10,Marinha Grande,14,18-04-2020
12,10,Marvão,,18-04-2020
13,8,Matosinhos,860,18-04-2020
14,13,Mação,,18-04-2020
1,11,Mealhada,15,18-04-2020
9,9,Meda,,18-04-2020
16,3,Melgaço,31,18-04-2020
17,4,Mesão Frio,,18-04-2020
6,8,Mira,3,18-04-2020
6,9,Miranda do Corvo,11,18-04-2020
4,6,Miranda do Douro,4,18-04-2020
4,7,Mirandela,16,18-04-2020
4,8,Mogadouro,,18-04-2020
18,7,Moimenta da Beira,10,18-04-2020
15,6,Moita,60,18-04-2020
8,9,Monchique,,18-04-2020
17,5,Mondim de Basto,,18-04-2020
12,11,Monforte,,18-04-2020
17,6,Montalegre,,18-04-2020
7,6,Montemor-o-Novo,,18-04-2020
6,10,Montemor-o-Velho,15,18-04-2020
15,7,Montijo,40,18-04-2020
16,4,Monção,54,18-04-2020
7,7,Mora,,18-04-2020
18,8,Mortágua,3,18-04-2020
2,10,Moura,28,18-04-2020
7,8,Mourão,,18-04-2020
1,12,Murtosa,7,18-04-2020
17,7,Murça,4,18-04-2020
2,9,Mértola,,18-04-2020
10,11,Nazaré,,18-04-2020
18,9,Nelas,13,18-04-2020
12,12,Nisa,,18-04-2020
42,2,Nordeste,,18-04-2020
2,11,Odemira,,18-04-2020
11,16,Odivelas,158,18-04-2020
11,10,Oeiras,191,18-04-2020
5,6,Oleiros,,18-04-2020
8,10,Olhão,13,18-04-2020
1,13,Oliveira de Azeméis,149,18-04-2020
18,10,Oliveira de Frades,6,18-04-2020
1,14,Oliveira do Bairro,16,18-04-2020
6,11,Oliveira do Hospital,10,18-04-2020
2,12,Ourique,,18-04-2020
14,21,Ourém,28,18-04-2020
1,15,Ovar,504,18-04-2020
15,8,Palmela,19,18-04-2020
6,12,Pampilhosa da Serra,,18-04-2020
13,10,Paredes,192,18-04-2020
16,5,Paredes de Coura,6,18-04-2020
13,9,Paços de Ferreira,194,18-04-2020
10,13,Pedrógão Grande,3,18-04-2020
6,13,Penacova,12,18-04-2020
13,11,Penafiel,112,18-04-2020
18,11,Penalva do Castelo,,18-04-2020
5,7,Penamacor,,18-04-2020
18,12,Penedono,,18-04-2020
6,14,Penela,3,18-04-2020
10,14,Peniche,8,18-04-2020
17,8,Peso da Régua,47,18-04-2020
9,10,Pinhel,24,18-04-2020
10,15,Pombal,38,18-04-2020
42,3,Ponta Delgada,7,18-04-2020
31,5,Ponta do Sol,5,18-04-2020
16,6,Ponte da Barca,4,18-04-2020
16,7,Ponte de Lima,22,18-04-2020
12,13,Ponte de Sor,,18-04-2020
12,14,Portalegre,4,18-04-2020
7,9,Portel,,18-04-2020
8,11,Portimão,32,18-04-2020
13,12,Porto,1040,18-04-2020
31,6,Porto Moniz,,18-04-2020
32,1,Porto Santo,5,18-04-2020
10,16,Porto de Mós,6,18-04-2020
42,4,Povoação,,18-04-2020
43,2,Praia da Vitória,7,18-04-2020
5,8,Proença-a-Nova,,18-04-2020
3,9,Póvoa de Lanhoso,33,18-04-2020
13,13,Póvoa de Varzim,80,18-04-2020
7,10,Redondo,,18-04-2020
7,11,Reguengos de Monsaraz,7,18-04-2020
18,13,Resende,59,18-04-2020
31,7,Ribeira Brava,,18-04-2020
42,5,Ribeira Grande,,18-04-2020
17,9,Ribeira de Pena,,18-04-2020
14,14,Rio Maior,12,18-04-2020
17,10,Sabrosa,4,18-04-2020
9,11,Sabugal,,18-04-2020
14,15,Salvaterra de Magos,7,18-04-2020
18,14,Santa Comba Dão,7,18-04-2020
31,8,Santa Cruz,6,18-04-2020
44,1,Santa Cruz da Graciosa,,18-04-2020
48,2,Santa Cruz das Flores,,18-04-2020
1,9,Santa Maria da Feira,323,18-04-2020
17,11,Santa Marta de Penaguião,3,18-04-2020
31,9,Santana,,18-04-2020
14,16,Santarém,59,18-04-2020
15,9,Santiago do Cacém,13,18-04-2020
13,14,Santo Tirso,232,18-04-2020
14,17,Sardoal,,18-04-2020
9,12,Seia,8,18-04-2020
15,10,Seixal,143,18-04-2020
18,18,Sernancelhe,,18-04-2020
2,13,Serpa,18,18-04-2020
5,9,Sertã,3,18-04-2020
15,11,Sesimbra,20,18-04-2020
15,12,Setúbal,62,18-04-2020
1,17,Sever do Vouga,28,18-04-2020
8,13,Silves,21,18-04-2020
15,13,Sines,4,18-04-2020
11,11,Sintra,480,18-04-2020
11,12,Sobral de Monte Agraço,,18-04-2020
6,15,Soure,18,18-04-2020
12,15,Sousel,,18-04-2020
18,17,Sátão,7,18-04-2020
8,12,São Brás de Alportel,,18-04-2020
1,16,São João da Madeira,52,18-04-2020
18,15,São João da Pesqueira,,18-04-2020
18,16,São Pedro do Sul,8,18-04-2020
46,3,São Roque do Pico,3,18-04-2020
31,10,São Vicente,,18-04-2020
18,19,Tabuaço,,18-04-2020
18,20,Tarouca,,18-04-2020
8,14,Tavira,33,18-04-2020
3,10,Terras de Bouro,8,18-04-2020
14,18,Tomar,10,18-04-2020
18,21,Tondela,10,18-04-2020
4,9,Torre de Moncorvo,23,18-04-2020
14,19,Torres Novas,11,18-04-2020
11,13,Torres Vedras,32,18-04-2020
9,13,Trancoso,17,18-04-2020
13,18,Trofa,105,18-04-2020
6,16,Tábua,22,18-04-2020
1,18,Vagos,15,18-04-2020
1,19,Vale de Cambra,85,18-04-2020
16,8,Valença,7,18-04-2020
13,15,Valongo,580,18-04-2020
17,12,Valpaços,5,18-04-2020
45,2,Velas,6,18-04-2020
7,12,Vendas Novas,,18-04-2020
7,13,Viana do Alentejo,,18-04-2020
16,9,Viana do Castelo,127,18-04-2020
2,14,Vidigueira,,18-04-2020
3,11,Vieira do Minho,24,18-04-2020
4,10,Vila Flor,5,18-04-2020
11,14,Vila Franca de Xira,91,18-04-2020
42,6,Vila Franca do Campo,,18-04-2020
14,20,Vila Nova da Barquinha,3,18-04-2020
16,10,Vila Nova de Cerveira,6,18-04-2020
3,12,Vila Nova de Famalicão,259,18-04-2020
9,14,Vila Nova de Foz Côa,84,18-04-2020
13,17,Vila Nova de Gaia,1005,18-04-2020
18,22,Vila Nova de Paiva,,18-04-2020
6,17,Vila Nova de Poiares,3,18-04-2020
17,13,Vila Pouca de Aguiar,3,18-04-2020
17,14,Vila Real,147,18-04-2020
8,16,Vila Real de Santo António,14,18-04-2020
5,11,Vila Velha de Ródão,,18-04-2020
3,13,Vila Verde,117,18-04-2020
7,14,Vila Viçosa,,18-04-2020
5,10,Vila de Rei,,18-04-2020
8,15,Vila do Bispo,,18-04-2020
13,16,Vila do Conde,191,18-04-2020
41,1,Vila do Porto,,18-04-2020
4,11,Vimioso,8,18-04-2020
4,12,Vinhais,18,18-04-2020
18,23,Viseu,72,18-04-2020
3,14,Vizela,52,18-04-2020
18,24,Vouzela,4,18-04-2020
1,1,Águeda,41,18-04-2020
7,5,Évora,20,18-04-2020
1,10,Ílhavo,91,18-04-2020
10,12,Óbidos,3,18-04-2020
14,1,Abrantes,7,19-04-2020
9,1,Aguiar da Beira,,19-04-2020
7,1,Alandroal,,19-04-2020
1,2,Albergaria-a-Velha,57,19-04-2020
8,1,Albufeira,63,19-04-2020
14,2,Alcanena,6,19-04-2020
10,1,Alcobaça,12,19-04-2020
15,2,Alcochete,13,19-04-2020
8,2,Alcoutim,,19-04-2020
15,1,Alcácer do Sal,5,19-04-2020
11,1,Alenquer,15,19-04-2020
4,1,Alfândega da Fé,4,19-04-2020
17,1,Alijó,,19-04-2020
8,3,Aljezur,,19-04-2020
2,1,Aljustrel,,19-04-2020
15,3,Almada,161,19-04-2020
9,2,Almeida,6,19-04-2020
14,3,Almeirim,13,19-04-2020
2,2,Almodôvar,3,19-04-2020
14,4,Alpiarça,6,19-04-2020
12,1,Alter do Chão,,19-04-2020
10,2,Alvaiázere,25,19-04-2020
2,3,Alvito,,19-04-2020
11,15,Amadora,225,19-04-2020
13,1,Amarante,60,19-04-2020
3,1,Amares,34,19-04-2020
1,3,Anadia,20,19-04-2020
43,1,Angra do Heroísmo,,19-04-2020
10,3,Ansião,5,19-04-2020
16,1,Arcos de Valdevez,51,19-04-2020
6,1,Arganil,6,19-04-2020
18,1,Armamar,,19-04-2020
1,4,Arouca,27,19-04-2020
7,2,Arraiolos,,19-04-2020
12,2,Arronches,,19-04-2020
11,2,Arruda dos Vinhos,4,19-04-2020
1,5,Aveiro,236,19-04-2020
12,3,Avis,,19-04-2020
11,3,Azambuja,5,19-04-2020
13,2,Baião,8,19-04-2020
3,2,Barcelos,174,19-04-2020
2,4,Barrancos,,19-04-2020
15,4,Barreiro,80,19-04-2020
10,4,Batalha,4,19-04-2020
2,5,Beja,9,19-04-2020
5,1,Belmonte,,19-04-2020
14,5,Benavente,28,19-04-2020
10,5,Bombarral,3,19-04-2020
7,3,Borba,,19-04-2020
17,2,Boticas,,19-04-2020
3,3,Braga,848,19-04-2020
4,2,Bragança,94,19-04-2020
3,4,Cabeceiras de Basto,12,19-04-2020
11,4,Cadaval,4,19-04-2020
10,6,Caldas da Rainha,10,19-04-2020
31,1,Calheta (Madeira),,19-04-2020
45,1,Calheta (São Jorge),4,19-04-2020
16,2,Caminha,13,19-04-2020
12,4,Campo Maior,,19-04-2020
6,2,Cantanhede,43,19-04-2020
4,3,Carrazeda de Ansiães,5,19-04-2020
18,2,Carregal do Sal,11,19-04-2020
14,6,Cartaxo,22,19-04-2020
11,5,Cascais,285,19-04-2020
10,7,Castanheira de Pêra,,19-04-2020
5,2,Castelo Branco,4,19-04-2020
1,6,Castelo de Paiva,8,19-04-2020
12,5,Castelo de Vide,,19-04-2020
18,3,Castro Daire,101,19-04-2020
8,4,Castro Marim,3,19-04-2020
2,6,Castro Verde,,19-04-2020
9,3,Celorico da Beira,8,19-04-2020
3,5,Celorico de Basto,13,19-04-2020
14,7,Chamusca,6,19-04-2020
17,3,Chaves,21,19-04-2020
18,4,Cinfães,8,19-04-2020
6,3,Coimbra,355,19-04-2020
6,4,Condeixa-a-Nova,60,19-04-2020
14,8,Constância,,19-04-2020
14,9,Coruche,24,19-04-2020
49,1,Corvo,,19-04-2020
5,3,Covilhã,5,19-04-2020
12,6,Crato,,19-04-2020
2,7,Cuba,,19-04-2020
31,2,Câmara de Lobos,18,19-04-2020
12,7,Elvas,4,19-04-2020
14,10,Entroncamento,,19-04-2020
1,7,Espinho,56,19-04-2020
3,6,Esposende,34,19-04-2020
1,8,Estarreja,56,19-04-2020
7,4,Estremoz,,19-04-2020
3,7,Fafe,61,19-04-2020
8,5,Faro,56,19-04-2020
13,3,Felgueiras,234,19-04-2020
2,8,Ferreira do Alentejo,,19-04-2020
14,11,Ferreira do Zêzere,,19-04-2020
6,5,Figueira da Foz,18,19-04-2020
9,4,Figueira de Castelo Rodrigo,3,19-04-2020
10,8,Figueiró dos Vinhos,4,19-04-2020
9,5,Fornos de Algodres,,19-04-2020
4,4,Freixo de Espada à Cinta,,19-04-2020
12,8,Fronteira,,19-04-2020
31,3,Funchal,26,19-04-2020
5,4,Fundão,,19-04-2020
12,9,Gavião,,19-04-2020
14,12,Golegã,,19-04-2020
13,4,Gondomar,834,19-04-2020
9,6,Gouveia,17,19-04-2020
15,5,Grândola,7,19-04-2020
9,7,Guarda,18,19-04-2020
3,8,Guimarães,398,19-04-2020
6,6,Góis,9,19-04-2020
47,1,Horta,,19-04-2020
5,5,Idanha-a-Nova,,19-04-2020
8,6,Lagoa (Algarve),4,19-04-2020
42,1,Lagoa (São Miguel),,19-04-2020
8,7,Lagos,3,19-04-2020
48,1,Lajes das Flores,,19-04-2020
46,1,Lajes do Pico,,19-04-2020
18,5,Lamego,29,19-04-2020
10,9,Leiria,54,19-04-2020
11,6,Lisboa,1038,19-04-2020
8,8,Loulé,53,19-04-2020
11,7,Loures,257,19-04-2020
11,8,Lourinhã,5,19-04-2020
13,5,Lousada,144,19-04-2020
6,7,Lousã,8,19-04-2020
4,5,Macedo de Cavaleiros,19,19-04-2020
31,4,Machico,,19-04-2020
46,2,Madalena,5,19-04-2020
11,9,Mafra,65,19-04-2020
13,6,Maia,744,19-04-2020
18,6,Mangualde,60,19-04-2020
9,8,Manteigas,3,19-04-2020
13,7,Marco de Canaveses,55,19-04-2020
10,10,Marinha Grande,14,19-04-2020
12,10,Marvão,,19-04-2020
13,8,Matosinhos,875,19-04-2020
14,13,Mação,,19-04-2020
1,11,Mealhada,13,19-04-2020
9,9,Meda,,19-04-2020
16,3,Melgaço,32,19-04-2020
17,4,Mesão Frio,,19-04-2020
6,8,Mira,3,19-04-2020
6,9,Miranda do Corvo,12,19-04-2020
4,6,Miranda do Douro,6,19-04-2020
4,7,Mirandela,16,19-04-2020
4,8,Mogadouro,,19-04-2020
18,7,Moimenta da Beira,11,19-04-2020
15,6,Moita,60,19-04-2020
8,9,Monchique,,19-04-2020
17,5,Mondim de Basto,,19-04-2020
12,11,Monforte,,19-04-2020
17,6,Montalegre,,19-04-2020
7,6,Montemor-o-Novo,,19-04-2020
6,10,Montemor-o-Velho,15,19-04-2020
15,7,Montijo,41,19-04-2020
16,4,Monção,54,19-04-2020
7,7,Mora,,19-04-2020
18,8,Mortágua,4,19-04-2020
2,10,Moura,28,19-04-2020
7,8,Mourão,,19-04-2020
1,12,Murtosa,7,19-04-2020
17,7,Murça,4,19-04-2020
2,9,Mértola,,19-04-2020
10,11,Nazaré,,19-04-2020
18,9,Nelas,14,19-04-2020
12,12,Nisa,,19-04-2020
42,2,Nordeste,,19-04-2020
2,11,Odemira,,19-04-2020
11,16,Odivelas,163,19-04-2020
11,10,Oeiras,196,19-04-2020
5,6,Oleiros,,19-04-2020
8,10,Olhão,14,19-04-2020
1,13,Oliveira de Azeméis,149,19-04-2020
18,10,Oliveira de Frades,7,19-04-2020
1,14,Oliveira do Bairro,18,19-04-2020
6,11,Oliveira do Hospital,10,19-04-2020
2,12,Ourique,,19-04-2020
14,21,Ourém,29,19-04-2020
1,15,Ovar,511,19-04-2020
15,8,Palmela,19,19-04-2020
6,12,Pampilhosa da Serra,,19-04-2020
13,10,Paredes,203,19-04-2020
16,5,Paredes de Coura,7,19-04-2020
13,9,Paços de Ferreira,203,19-04-2020
10,13,Pedrógão Grande,3,19-04-2020
6,13,Penacova,13,19-04-2020
13,11,Penafiel,119,19-04-2020
18,11,Penalva do Castelo,,19-04-2020
5,7,Penamacor,,19-04-2020
18,12,Penedono,,19-04-2020
6,14,Penela,3,19-04-2020
10,14,Peniche,9,19-04-2020
17,8,Peso da Régua,47,19-04-2020
9,10,Pinhel,23,19-04-2020
10,15,Pombal,39,19-04-2020
42,3,Ponta Delgada,7,19-04-2020
31,5,Ponta do Sol,5,19-04-2020
16,6,Ponte da Barca,5,19-04-2020
16,7,Ponte de Lima,22,19-04-2020
12,13,Ponte de Sor,,19-04-2020
12,14,Portalegre,6,19-04-2020
7,9,Portel,,19-04-2020
8,11,Portimão,33,19-04-2020
13,12,Porto,1059,19-04-2020
31,6,Porto Moniz,,19-04-2020
32,1,Porto Santo,5,19-04-2020
10,16,Porto de Mós,6,19-04-2020
42,4,Povoação,,19-04-2020
43,2,Praia da Vitória,7,19-04-2020
5,8,Proença-a-Nova,,19-04-2020
3,9,Póvoa de Lanhoso,33,19-04-2020
13,13,Póvoa de Varzim,87,19-04-2020
7,10,Redondo,,19-04-2020
7,11,Reguengos de Monsaraz,7,19-04-2020
18,13,Resende,59,19-04-2020
31,7,Ribeira Brava,,19-04-2020
42,5,Ribeira Grande,,19-04-2020
17,9,Ribeira de Pena,,19-04-2020
14,14,Rio Maior,12,19-04-2020
17,10,Sabrosa,4,19-04-2020
9,11,Sabugal,,19-04-2020
14,15,Salvaterra de Magos,7,19-04-2020
18,14,Santa Comba Dão,8,19-04-2020
31,8,Santa Cruz,6,19-04-2020
44,1,Santa Cruz da Graciosa,,19-04-2020
48,2,Santa Cruz das Flores,,19-04-2020
1,9,Santa Maria da Feira,338,19-04-2020
17,11,Santa Marta de Penaguião,3,19-04-2020
31,9,Santana,,19-04-2020
14,16,Santarém,60,19-04-2020
15,9,Santiago do Cacém,13,19-04-2020
13,14,Santo Tirso,246,19-04-2020
14,17,Sardoal,,19-04-2020
9,12,Seia,8,19-04-2020
15,10,Seixal,138,19-04-2020
18,18,Sernancelhe,,19-04-2020
2,13,Serpa,18,19-04-2020
5,9,Sertã,4,19-04-2020
15,11,Sesimbra,20,19-04-2020
15,12,Setúbal,61,19-04-2020
1,17,Sever do Vouga,28,19-04-2020
8,13,Silves,21,19-04-2020
15,13,Sines,4,19-04-2020
11,11,Sintra,493,19-04-2020
11,12,Sobral de Monte Agraço,,19-04-2020
6,15,Soure,18,19-04-2020
12,15,Sousel,,19-04-2020
18,17,Sátão,7,19-04-2020
8,12,São Brás de Alportel,,19-04-2020
1,16,São João da Madeira,52,19-04-2020
18,15,São João da Pesqueira,,19-04-2020
18,16,São Pedro do Sul,8,19-04-2020
46,3,São Roque do Pico,3,19-04-2020
31,10,São Vicente,,19-04-2020
18,19,Tabuaço,,19-04-2020
18,20,Tarouca,,19-04-2020
8,14,Tavira,33,19-04-2020
3,10,Terras de Bouro,8,19-04-2020
14,18,Tomar,10,19-04-2020
18,21,Tondela,13,19-04-2020
4,9,Torre de Moncorvo,23,19-04-2020
14,19,Torres Novas,10,19-04-2020
11,13,Torres Vedras,30,19-04-2020
9,13,Trancoso,17,19-04-2020
13,18,Trofa,105,19-04-2020
6,16,Tábua,24,19-04-2020
1,18,Vagos,15,19-04-2020
1,19,Vale de Cambra,91,19-04-2020
16,8,Valença,7,19-04-2020
13,15,Valongo,585,19-04-2020
17,12,Valpaços,5,19-04-2020
45,2,Velas,6,19-04-2020
7,12,Vendas Novas,,19-04-2020
7,13,Viana do Alentejo,,19-04-2020
16,9,Viana do Castelo,128,19-04-2020
2,14,Vidigueira,,19-04-2020
3,11,Vieira do Minho,26,19-04-2020
4,10,Vila Flor,5,19-04-2020
11,14,Vila Franca de Xira,99,19-04-2020
42,6,Vila Franca do Campo,,19-04-2020
14,20,Vila Nova da Barquinha,3,19-04-2020
16,10,Vila Nova de Cerveira,6,19-04-2020
3,12,Vila Nova de Famalicão,270,19-04-2020
9,14,Vila Nova de Foz Côa,82,19-04-2020
13,17,Vila Nova de Gaia,1035,19-04-2020
18,22,Vila Nova de Paiva,,19-04-2020
6,17,Vila Nova de Poiares,3,19-04-2020
17,13,Vila Pouca de Aguiar,3,19-04-2020
17,14,Vila Real,147,19-04-2020
8,16,Vila Real de Santo António,14,19-04-2020
5,11,Vila Velha de Ródão,,19-04-2020
3,13,Vila Verde,127,19-04-2020
7,14,Vila Viçosa,,19-04-2020
5,10,Vila de Rei,,19-04-2020
8,15,Vila do Bispo,,19-04-2020
13,16,Vila do Conde,197,19-04-2020
41,1,Vila do Porto,,19-04-2020
4,11,Vimioso,8,19-04-2020
4,12,Vinhais,23,19-04-2020
18,23,Viseu,74,19-04-2020
3,14,Vizela,53,19-04-2020
18,24,Vouzela,5,19-04-2020
1,1,Águeda,42,19-04-2020
7,5,Évora,17,19-04-2020
1,10,Ílhavo,91,19-04-2020
10,12,Óbidos,3,19-04-2020
14,1,Abrantes,7,20-04-2020
9,1,Aguiar da Beira,,20-04-2020
7,1,Alandroal,,20-04-2020
1,2,Albergaria-a-Velha,57,20-04-2020
8,1,Albufeira,64,20-04-2020
14,2,Alcanena,6,20-04-2020
10,1,Alcobaça,12,20-04-2020
15,2,Alcochete,13,20-04-2020
8,2,Alcoutim,,20-04-2020
15,1,Alcácer do Sal,5,20-04-2020
11,1,Alenquer,15,20-04-2020
4,1,Alfândega da Fé,4,20-04-2020
17,1,Alijó,,20-04-2020
8,3,Aljezur,,20-04-2020
2,1,Aljustrel,,20-04-2020
15,3,Almada,164,20-04-2020
9,2,Almeida,6,20-04-2020
14,3,Almeirim,13,20-04-2020
2,2,Almodôvar,3,20-04-2020
14,4,Alpiarça,6,20-04-2020
12,1,Alter do Chão,,20-04-2020
10,2,Alvaiázere,26,20-04-2020
2,3,Alvito,,20-04-2020
11,15,Amadora,227,20-04-2020
13,1,Amarante,60,20-04-2020
3,1,Amares,35,20-04-2020
1,3,Anadia,20,20-04-2020
43,1,Angra do Heroísmo,,20-04-2020
10,3,Ansião,5,20-04-2020
16,1,Arcos de Valdevez,51,20-04-2020
6,1,Arganil,6,20-04-2020
18,1,Armamar,,20-04-2020
1,4,Arouca,30,20-04-2020
7,2,Arraiolos,,20-04-2020
12,2,Arronches,,20-04-2020
11,2,Arruda dos Vinhos,4,20-04-2020
1,5,Aveiro,237,20-04-2020
12,3,Avis,,20-04-2020
11,3,Azambuja,5,20-04-2020
13,2,Baião,8,20-04-2020
3,2,Barcelos,174,20-04-2020
2,4,Barrancos,,20-04-2020
15,4,Barreiro,81,20-04-2020
10,4,Batalha,4,20-04-2020
2,5,Beja,9,20-04-2020
5,1,Belmonte,,20-04-2020
14,5,Benavente,28,20-04-2020
10,5,Bombarral,3,20-04-2020
7,3,Borba,,20-04-2020
17,2,Boticas,,20-04-2020
3,3,Braga,856,20-04-2020
4,2,Bragança,94,20-04-2020
3,4,Cabeceiras de Basto,12,20-04-2020
11,4,Cadaval,4,20-04-2020
10,6,Caldas da Rainha,10,20-04-2020
31,1,Calheta (Madeira),,20-04-2020
45,1,Calheta (São Jorge),4,20-04-2020
16,2,Caminha,13,20-04-2020
12,4,Campo Maior,,20-04-2020
6,2,Cantanhede,43,20-04-2020
4,3,Carrazeda de Ansiães,5,20-04-2020
18,2,Carregal do Sal,11,20-04-2020
14,6,Cartaxo,22,20-04-2020
11,5,Cascais,286,20-04-2020
10,7,Castanheira de Pêra,,20-04-2020
5,2,Castelo Branco,4,20-04-2020
1,6,Castelo de Paiva,8,20-04-2020
12,5,Castelo de Vide,,20-04-2020
18,3,Castro Daire,101,20-04-2020
8,4,Castro Marim,3,20-04-2020
2,6,Castro Verde,,20-04-2020
9,3,Celorico da Beira,8,20-04-2020
3,5,Celorico de Basto,13,20-04-2020
14,7,Chamusca,6,20-04-2020
17,3,Chaves,21,20-04-2020
18,4,Cinfães,8,20-04-2020
6,3,Coimbra,360,20-04-2020
6,4,Condeixa-a-Nova,60,20-04-2020
14,8,Constância,,20-04-2020
14,9,Coruche,24,20-04-2020
49,1,Corvo,,20-04-2020
5,3,Covilhã,6,20-04-2020
12,6,Crato,,20-04-2020
2,7,Cuba,,20-04-2020
31,2,Câmara de Lobos,34,20-04-2020
12,7,Elvas,7,20-04-2020
14,10,Entroncamento,,20-04-2020
1,7,Espinho,56,20-04-2020
3,6,Esposende,34,20-04-2020
1,8,Estarreja,56,20-04-2020
7,4,Estremoz,,20-04-2020
3,7,Fafe,61,20-04-2020
8,5,Faro,56,20-04-2020
13,3,Felgueiras,235,20-04-2020
2,8,Ferreira do Alentejo,,20-04-2020
14,11,Ferreira do Zêzere,,20-04-2020
6,5,Figueira da Foz,18,20-04-2020
9,4,Figueira de Castelo Rodrigo,3,20-04-2020
10,8,Figueiró dos Vinhos,4,20-04-2020
9,5,Fornos de Algodres,,20-04-2020
4,4,Freixo de Espada à Cinta,,20-04-2020
12,8,Fronteira,,20-04-2020
31,3,Funchal,26,20-04-2020
5,4,Fundão,,20-04-2020
12,9,Gavião,,20-04-2020
14,12,Golegã,,20-04-2020
13,4,Gondomar,837,20-04-2020
9,6,Gouveia,17,20-04-2020
15,5,Grândola,7,20-04-2020
9,7,Guarda,18,20-04-2020
3,8,Guimarães,401,20-04-2020
6,6,Góis,9,20-04-2020
47,1,Horta,6,20-04-2020
5,5,Idanha-a-Nova,,20-04-2020
8,6,Lagoa (Algarve),4,20-04-2020
42,1,Lagoa (São Miguel),,20-04-2020
8,7,Lagos,3,20-04-2020
48,1,Lajes das Flores,,20-04-2020
46,1,Lajes do Pico,,20-04-2020
18,5,Lamego,29,20-04-2020
10,9,Leiria,54,20-04-2020
11,6,Lisboa,1060,20-04-2020
8,8,Loulé,53,20-04-2020
11,7,Loures,260,20-04-2020
11,8,Lourinhã,5,20-04-2020
13,5,Lousada,144,20-04-2020
6,7,Lousã,8,20-04-2020
4,5,Macedo de Cavaleiros,19,20-04-2020
31,4,Machico,,20-04-2020
46,2,Madalena,5,20-04-2020
11,9,Mafra,65,20-04-2020
13,6,Maia,744,20-04-2020
18,6,Mangualde,61,20-04-2020
9,8,Manteigas,3,20-04-2020
13,7,Marco de Canaveses,56,20-04-2020
10,10,Marinha Grande,14,20-04-2020
12,10,Marvão,,20-04-2020
13,8,Matosinhos,876,20-04-2020
14,13,Mação,,20-04-2020
1,11,Mealhada,13,20-04-2020
9,9,Meda,,20-04-2020
16,3,Melgaço,32,20-04-2020
17,4,Mesão Frio,,20-04-2020
6,8,Mira,3,20-04-2020
6,9,Miranda do Corvo,12,20-04-2020
4,6,Miranda do Douro,6,20-04-2020
4,7,Mirandela,16,20-04-2020
4,8,Mogadouro,,20-04-2020
18,7,Moimenta da Beira,11,20-04-2020
15,6,Moita,61,20-04-2020
8,9,Monchique,,20-04-2020
17,5,Mondim de Basto,,20-04-2020
12,11,Monforte,,20-04-2020
17,6,Montalegre,,20-04-2020
7,6,Montemor-o-Novo,,20-04-2020
6,10,Montemor-o-Velho,15,20-04-2020
15,7,Montijo,41,20-04-2020
16,4,Monção,58,20-04-2020
7,7,Mora,,20-04-2020
